"name","type","class","exported","S4generic","args","package","priority","Rversion"
"optimize                  ","closure    ","           ","TRUE","FALSE","(f, interval, lower = min(interval), upper = max(interval), \t    maximum = FALSE, tol = .Machine$double.eps^0.25, ...)                                                                                                                                                                                                                                ","base   ","NA","0.62.3"
"options                   ","closure    ","           ","TRUE","FALSE","(...)                                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.62.3"
"order                     ","closure    ","           ","TRUE","FALSE","(..., na.last = TRUE)                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.62.3"
"ordered                   ","closure    ","           ","TRUE","FALSE","(x, levels = sort(unique(x), na.last = TRUE), labels = levels, \t    exclude = NA, ordered = TRUE)                                                                                                                                                                                                                                                     ","base   ","NA","0.62.3"
"outer                     ","closure    ","           ","TRUE","FALSE","(x, y, FUN = \""*\"", ...)                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.62.3"
"pairs                     ","closure    ","           ","TRUE","FALSE","(x, ...)                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.62.3"
"pairs.default             ","closure    ","           ","TRUE","FALSE","(x, labels, panel = points, main = NULL, font.main = par(\""font.main\""), \t    cex.main = par(\""cex.main\""), ...)                                                                                                                                                                                                                                      ","base   ","NA","0.62.3"
"palette                   ","closure    ","           ","TRUE","FALSE","(value)                                                                                                                                                                                                                                                                                                                                                ","base   ","NA","0.62.3"
"panel.smooth              ","closure    ","           ","TRUE","FALSE","(x, y, col = par(\""col\""), pch = par(\""pch\""), col.smooth = \""red\"", \t    f = 2/3, iter = 3, ...)                                                                                                                                                                                                                                                     ","base   ","NA","0.62.3"
"par                       ","closure    ","           ","TRUE","FALSE","(...)                                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.62.3"
"parse                     ","closure    ","           ","TRUE","FALSE","(file = \""\"", n = NULL, text = NULL, prompt = NULL, white = FALSE)                                                                                                                                                                                                                                                                                     ","base   ","NA","0.62.3"
"paste                     ","closure    ","           ","TRUE","FALSE","(..., sep = \"" \"", collapse = NULL)                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.62.3"
"pbeta                     ","closure    ","           ","TRUE","FALSE","(q, shape1, shape2, ncp = 0)                                                                                                                                                                                                                                                                                                                           ","base   ","NA","0.62.3"
"pbinom                    ","closure    ","           ","TRUE","FALSE","(q, size, prob)                                                                                                                                                                                                                                                                                                                                        ","base   ","NA","0.62.3"
"pcauchy                   ","closure    ","           ","TRUE","FALSE","(q, location = 0, scale = 1)                                                                                                                                                                                                                                                                                                                           ","base   ","NA","0.62.3"
"pchisq                    ","closure    ","           ","TRUE","FALSE","(q, df, ncp = 0)                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.62.3"
"pentagamma                ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.62.3"
"pexp                      ","closure    ","           ","TRUE","FALSE","(q, rate = 1)                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.62.3"
"pf                        ","closure    ","           ","TRUE","FALSE","(q, df1, df2, ncp = 0)                                                                                                                                                                                                                                                                                                                                 ","base   ","NA","0.62.3"
"pgamma                    ","closure    ","           ","TRUE","FALSE","(q, shape, scale = 1)                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.62.3"
"pgeom                     ","closure    ","           ","TRUE","FALSE","(q, prob)                                                                                                                                                                                                                                                                                                                                              ","base   ","NA","0.62.3"
"phyper                    ","closure    ","           ","TRUE","FALSE","(q, m, n, k)                                                                                                                                                                                                                                                                                                                                           ","base   ","NA","0.62.3"
"pi                        ","double     ","           ","TRUE","FALSE","NA","base   ","NA","0.62.3"
"pico                      ","closure    ","           ","TRUE","FALSE","(name = NULL, file = \""\"")                                                                                                                                                                                                                                                                                                                             ","base   ","NA","0.62.3"
"pictex                    ","closure    ","           ","TRUE","FALSE","(file = \""Rplots.tex\"", width = 5, height = 4, debug = FALSE, \t    bg = \""white\"", fg = \""black\"")                                                                                                                                                                                                                                                    ","base   ","NA","0.62.3"
"piechart                  ","closure    ","           ","TRUE","FALSE","(x, labels = names(x), edges = 200, radius = 0.8, col = NULL, \t    main = NULL, ...)                                                                                                                                                                                                                                                                  ","base   ","NA","0.62.3"
"plnorm                    ","closure    ","           ","TRUE","FALSE","(q, meanlog = 0, sdlog = 1)                                                                                                                                                                                                                                                                                                                            ","base   ","NA","0.62.3"
"plogis                    ","closure    ","           ","TRUE","FALSE","(q, location = 0, scale = 1)                                                                                                                                                                                                                                                                                                                           ","base   ","NA","0.62.3"
"plot                      ","closure    ","           ","TRUE","FALSE","(x, ...)                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.62.3"
"plot.data.frame           ","closure    ","           ","TRUE","FALSE","(x, ...)                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.62.3"
"plot.default              ","closure    ","           ","TRUE","FALSE","(x, y = NULL, type = \""p\"", main = NULL, col = par(\""fg\""), \t    bg = NA, pch = par(\""pch\""), xlim = NULL, ylim = NULL, log = \""\"", \t    axes = TRUE, frame.plot = axes, panel.first = NULL, panel.last = NULL, \t    ann = par(\""ann\""), xlab = NULL, ylab = NULL, cex = par(\""cex\""), \t    lty = par(\""lty\""), lwd = par(\""lwd\""), asp = NA, ...) ","base   ","NA","0.62.3"
"plot.density              ","closure    ","           ","TRUE","FALSE","(s, main = NULL, xlab = NULL, ylab = \""Density\"", type = \""l\"", \t    ...)                                                                                                                                                                                                                                                                             ","base   ","NA","0.62.3"
"plot.factor               ","closure    ","           ","TRUE","FALSE","(x, y, ...)                                                                                                                                                                                                                                                                                                                                            ","base   ","NA","0.62.3"
"plot.formula              ","closure    ","           ","TRUE","FALSE","(formula, data = NULL, subset, na.action, ..., ask = TRUE)                                                                                                                                                                                                                                                                                             ","base   ","NA","0.62.3"
"plot.lm                   ","closure    ","           ","TRUE","FALSE","(...)                                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.62.3"
"plot.new                  ","closure    ","           ","TRUE","FALSE","(ask = NA)                                                                                                                                                                                                                                                                                                                                             ","base   ","NA","0.62.3"
"plot.ts                   ","closure    ","           ","TRUE","FALSE","(x, type = \""l\"", xlim = NULL, ylim = NULL, xlab = \""Time\"", \t    ylab, log = \""\"", col = par(\""col\""), bg = NA, pch = par(\""pch\""), \t    lty = par(\""lty\""), axes = TRUE, frame.plot = axes, ann = par(\""ann\""), \t    main = NULL, ...)                                                                                                            ","base   ","NA","0.62.3"
"plot.window               ","closure    ","           ","TRUE","FALSE","(xlim, ylim, log = \""\"", asp = NA, ...)                                                                                                                                                                                                                                                                                                                ","base   ","NA","0.62.3"
"plot.xy                   ","closure    ","           ","TRUE","FALSE","(xy, type, pch = 1, lty = \""solid\"", col = par(\""fg\""), \t    bg = NA, cex = 1, ...)                                                                                                                                                                                                                                                                   ","base   ","NA","0.62.3"
"pmatch                    ","closure    ","           ","TRUE","FALSE","(x, table, nomatch = NA, duplicates.ok = FALSE)                                                                                                                                                                                                                                                                                                        ","base   ","NA","0.62.3"
"pmax                      ","closure    ","           ","TRUE","FALSE","(..., na.rm = FALSE)                                                                                                                                                                                                                                                                                                                                   ","base   ","NA","0.62.3"
"pmin                      ","closure    ","           ","TRUE","FALSE","(..., na.rm = FALSE)                                                                                                                                                                                                                                                                                                                                   ","base   ","NA","0.62.3"
"pnbinom                   ","closure    ","           ","TRUE","FALSE","(q, size, prob)                                                                                                                                                                                                                                                                                                                                        ","base   ","NA","0.62.3"
"pnchisq                   ","closure    ","           ","TRUE","FALSE","(q, df, lambda)                                                                                                                                                                                                                                                                                                                                        ","base   ","NA","0.62.3"
"pnorm                     ","closure    ","           ","TRUE","FALSE","(q, mean = 0, sd = 1)                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.62.3"
"points                    ","closure    ","           ","TRUE","FALSE","(x, ...)                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.62.3"
"points.default            ","closure    ","           ","TRUE","FALSE","(x, y = NULL, type = \""p\"", pch = 1, col = \""black\"", bg = NA, \t    cex = 1, ...)                                                                                                                                                                                                                                                                     ","base   ","NA","0.62.3"
"poisson                   ","closure    ","           ","TRUE","FALSE","(link = \""log\"")                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.62.3"
"poly                      ","closure    ","           ","TRUE","FALSE","(x, degree = 1)                                                                                                                                                                                                                                                                                                                                        ","base   ","NA","0.62.3"
"polygon                   ","closure    ","           ","TRUE","FALSE","(x, y = NULL, density = -1, angle = 45, border = par(\""fg\""), \t    ...)                                                                                                                                                                                                                                                                               ","base   ","NA","0.62.3"
"polyroot                  ","closure    ","           ","TRUE","FALSE","(z)                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.62.3"
"pos.to.env                ","builtin    ","           ","TRUE","NA","                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.62.3"
"postscript                ","closure    ","           ","TRUE","FALSE","(file = \""Rplots.ps\"", ...)                                                                                                                                                                                                                                                                                                                            ","base   ","NA","0.62.3"
"power                     ","closure    ","           ","TRUE","FALSE","(lambda = 1)                                                                                                                                                                                                                                                                                                                                           ","base   ","NA","0.62.3"
"ppoints                   ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.62.3"
"ppois                     ","closure    ","           ","TRUE","FALSE","(q, lambda)                                                                                                                                                                                                                                                                                                                                            ","base   ","NA","0.62.3"
"predict                   ","closure    ","           ","TRUE","FALSE","(fit, ...)                                                                                                                                                                                                                                                                                                                                             ","base   ","NA","0.62.3"
"predict.default           ","closure    ","           ","TRUE","FALSE","(object, ...)                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.62.3"
"predict.glm               ","closure    ","           ","TRUE","FALSE","(object, newdata = NULL, type = c(\""link\"", \""response\""), \t    se.fit = FALSE, dispersion = NULL, ...)                                                                                                                                                                                                                                               ","base   ","NA","0.62.3"
"predict.lm                ","closure    ","           ","TRUE","FALSE","(object, newdata, se.fit = FALSE, scale = NULL, df = Inf, \t    interval = c(\""none\"", \""confidence\"", \""prediction\""), level = 0.95)                                                                                                                                                                                                                  ","base   ","NA","0.62.3"
"predict.mlm               ","closure    ","           ","TRUE","FALSE","(fit, newdata, se.fit = FALSE)                                                                                                                                                                                                                                                                                                                         ","base   ","NA","0.62.3"
"preplot                   ","closure    ","           ","TRUE","FALSE","(object, ...)                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.62.3"
"pretty                    ","closure    ","           ","TRUE","FALSE","(x, n = 5, shrink.sml = 2^-3)                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.62.3"
"print                     ","closure    ","           ","TRUE","FALSE","(x, ...)                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.62.3"
"print.anova               ","closure    ","           ","TRUE","FALSE","(x, digits = max(.Options$digits - 2, 3), signif.stars = .Options$show.signif.stars, \t    ...)                                                                                                                                                                                                                                                        ","base   ","NA","0.62.3"
"print.anova.glm           ","closure    ","           ","TRUE","FALSE","(x, digits = max(3, .Options$digits - 3), na.print = \""\"", \t    ...)                                                                                                                                                                                                                                                                                  ","base   ","NA","0.62.3"
"print.anova.lm            ","closure    ","           ","TRUE","FALSE","(x, digits = max(3, .Options$digits - 3), ...)                                                                                                                                                                                                                                                                                                         ","base   ","NA","0.62.3"
"print.aov                 ","closure    ","           ","TRUE","FALSE","(x, intercept = FALSE, tol = .Machine$double.eps^0.5, \t    ...)                                                                                                                                                                                                                                                                                       ","base   ","NA","0.62.3"
"print.atomic              ","closure    ","           ","TRUE","FALSE","(x, quote = TRUE, ...)                                                                                                                                                                                                                                                                                                                                 ","base   ","NA","0.62.3"
"print.coefmat             ","closure    ","           ","TRUE","FALSE","(x, digits = max(3, .Options$digits - 2), signif.stars = .Options$show.signif.stars, \t    dig.tst = max(1, min(5, digits - 1)), cs.ind = 1:k, tst.ind = k + \t    \t    1, zap.ind = integer(0), has.Pvalue = d[2] >= 4 && \t    \t    substr(colnames(x)[d[2]], 1, 3) == \""Pr(\"", ...)                                                               ","base   ","NA","0.62.3"
"print.data.frame          ","closure    ","           ","TRUE","FALSE","(x, ..., digits = NULL, quote = FALSE, right = TRUE)                                                                                                                                                                                                                                                                                                   ","base   ","NA","0.62.3"
"print.default             ","closure    ","           ","TRUE","FALSE","(x, digits = NULL, quote = TRUE, na.print = NULL, print.gap = NULL, \t    ...)                                                                                                                                                                                                                                                                         ","base   ","NA","0.62.3"
"print.density             ","closure    ","           ","TRUE","FALSE","(x, digits = NULL, ...)                                                                                                                                                                                                                                                                                                                                ","base   ","NA","0.62.3"
"print.factor              ","closure    ","           ","TRUE","FALSE","(x, quote = FALSE)                                                                                                                                                                                                                                                                                                                                     ","base   ","NA","0.62.3"
"print.family              ","closure    ","           ","TRUE","FALSE","(x, ...)                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.62.3"
"print.formula             ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.62.3"
"print.glm                 ","closure    ","           ","TRUE","FALSE","(x, digits = max(3, .Options$digits - 3), na.print = \""\"", \t    ...)                                                                                                                                                                                                                                                                                  ","base   ","NA","0.62.3"
"print.glm.null            ","closure    ","           ","TRUE","FALSE","(x, digits = max(3, .Options$digits - 3), na.print = \""\"", \t    ...)                                                                                                                                                                                                                                                                                  ","base   ","NA","0.62.3"
"print.htest               ","closure    ","           ","TRUE","FALSE","(x, digits = 4, quote = TRUE, prefix = \""\"")                                                                                                                                                                                                                                                                                                           ","base   ","NA","0.62.3"
"print.infl                ","closure    ","           ","TRUE","FALSE","(x, digits = max(3, .Options$digits - 4), ...)                                                                                                                                                                                                                                                                                                         ","base   ","NA","0.62.3"
"print.listof              ","closure    ","           ","TRUE","FALSE","(x, ...)                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.62.3"
"print.lm                  ","closure    ","           ","TRUE","FALSE","(x, digits = max(3, .Options$digits - 3), ...)                                                                                                                                                                                                                                                                                                         ","base   ","NA","0.62.3"
"print.lm.null             ","closure    ","           ","TRUE","FALSE","(x, digits = max(3, .Options$digits - 3), ...)                                                                                                                                                                                                                                                                                                         ","base   ","NA","0.62.3"
"print.matrix              ","closure    ","           ","TRUE","FALSE","(x, rowlab = character(0), collab = character(0), quote = TRUE, \t    right = FALSE)                                                                                                                                                                                                                                                                   ","base   ","NA","0.62.3"
"print.noquote             ","closure    ","           ","TRUE","FALSE","(obj, ...)                                                                                                                                                                                                                                                                                                                                             ","base   ","NA","0.62.3"
"print.ordered             ","closure    ","           ","TRUE","FALSE","(x, quote = FALSE)                                                                                                                                                                                                                                                                                                                                     ","base   ","NA","0.62.3"
"print.plot                ","closure    ","           ","TRUE","FALSE","()                                                                                                                                                                                                                                                                                                                                                     ","base   ","NA","0.62.3"
"print.simple.list         ","closure    ","           ","TRUE","FALSE","(x, ...)                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.62.3"
"print.summary.glm         ","closure    ","           ","TRUE","FALSE","(x, digits = max(3, .Options$digits - 3), na.print = \""\"", \t    symbolic.cor = p > 4, signif.stars = .Options$show.signif.stars, \t    ...)                                                                                                                                                                                                           ","base   ","NA","0.62.3"
"print.summary.glm.null    ","closure    ","           ","TRUE","FALSE","(x, digits = max(3, .Options$digits - 3), na.print = \""\"", \t    ...)                                                                                                                                                                                                                                                                                  ","base   ","NA","0.62.3"
"print.summary.lm          ","closure    ","           ","TRUE","FALSE","(x, digits = max(3, .Options$digits - 3), symbolic.cor = p > \t    4, signif.stars = .Options$show.signif.stars, ...)                                                                                                                                                                                                                                  ","base   ","NA","0.62.3"
"print.summary.lm.null     ","closure    ","           ","TRUE","FALSE","(x, digits = max(3, .Options$digits - 3), ...)                                                                                                                                                                                                                                                                                                         ","base   ","NA","0.62.3"
"print.table               ","closure    ","           ","TRUE","FALSE","(x, digits = .Options$digits, quote = FALSE, na.print = \""\"", \t    ...)                                                                                                                                                                                                                                                                               ","base   ","NA","0.62.3"
"print.tabular             ","closure    ","           ","TRUE","FALSE","(x, digits = max(3, .Options$digits - 3), na.print = \""\"")                                                                                                                                                                                                                                                                                             ","base   ","NA","0.62.3"
"print.terms               ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.62.3"
"print.ts                  ","closure    ","           ","TRUE","FALSE","(x, calendar, ...)                                                                                                                                                                                                                                                                                                                                     ","base   ","NA","0.62.3"
"prmatrix                  ","closure    ","           ","TRUE","FALSE","(x, rowlab = character(0), collab = character(0), quote = TRUE, \t    right = FALSE)                                                                                                                                                                                                                                                                   ","base   ","NA","0.62.3"
"proc.time                 ","builtin    ","           ","TRUE","NA","                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.62.3"
"prod                      ","closure    ","           ","TRUE","FALSE","(..., na.rm = FALSE)                                                                                                                                                                                                                                                                                                                                   ","base   ","NA","0.62.3"
"prompt                    ","closure    ","           ","TRUE","FALSE","(object, ...)                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.62.3"
"prompt.default            ","closure    ","           ","TRUE","FALSE","(object, filename = paste0(name, \"".Rd\""), force.function = FALSE)                                                                                                                                                                                                                                                                                     ","base   ","NA","0.62.3"
"prop.test                 ","closure    ","           ","TRUE","FALSE","(x, n, p = NULL, alternative = \""two.sided\"", conf.level = 0.95, \t    correct = TRUE)                                                                                                                                                                                                                                                                 ","base   ","NA","0.62.3"
"provide                   ","closure    ","           ","TRUE","FALSE","(name)                                                                                                                                                                                                                                                                                                                                                 ","base   ","NA","0.62.3"
