"name","type","class","exported","S4generic","args","package","priority","Rversion"
"qweibull                  ","closure    ","           ","TRUE","FALSE","(p, shape, scale = 1)                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.63.2"
"qwilcox                   ","closure    ","           ","TRUE","FALSE","(p, m, n)                                                                                                                                                                                                                                                                                                                                                      ","base   ","NA","0.63.2"
"rainbow                   ","closure    ","           ","TRUE","FALSE","(n, s = 1, v = 1, start = 0, end = max(1, n - 1)/n,     gamma = 1)                                                                                                                                                                                                                                                                                             ","base   ","NA","0.63.2"
"range                     ","closure    ","           ","TRUE","FALSE","(..., na.rm = FALSE, finite = FALSE)                                                                                                                                                                                                                                                                                                                           ","base   ","NA","0.63.2"
"rank                      ","closure    ","           ","TRUE","FALSE","(x, na.last = TRUE)                                                                                                                                                                                                                                                                                                                                            ","base   ","NA","0.63.2"
"rbeta                     ","closure    ","           ","TRUE","FALSE","(n, shape1, shape2)                                                                                                                                                                                                                                                                                                                                            ","base   ","NA","0.63.2"
"rbind                     ","closure    ","           ","TRUE","FALSE","(..., deparse.level = 1)                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.63.2"
"rbind.data.frame          ","closure    ","           ","TRUE","FALSE","(..., deparse.level = 1)                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.63.2"
"rbinom                    ","closure    ","           ","TRUE","FALSE","(n, size, prob)                                                                                                                                                                                                                                                                                                                                                ","base   ","NA","0.63.2"
"rcauchy                   ","closure    ","           ","TRUE","FALSE","(n, location = 0, scale = 1)                                                                                                                                                                                                                                                                                                                                   ","base   ","NA","0.63.2"
"rchisq                    ","closure    ","           ","TRUE","FALSE","(n, df, ncp = 0)                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.63.2"
"read.fwf                  ","closure    ","           ","TRUE","FALSE","(file, widths, sep = \""\"", as.is = FALSE, skip = 0, row.names,     col.names)                                                                                                                                                                                                                                                                                  ","base   ","NA","0.63.2"
"read.table                ","closure    ","           ","TRUE","FALSE","(file, header = FALSE, sep = \""\"", row.names, col.names,     as.is = FALSE, na.strings = \""NA\"", skip = 0)                                                                                                                                                                                                                                                     ","base   ","NA","0.63.2"
"readline                  ","closure    ","           ","TRUE","FALSE","()                                                                                                                                                                                                                                                                                                                                                             ","base   ","NA","0.63.2"
"real                      ","closure    ","           ","TRUE","FALSE","(length = 0)                                                                                                                                                                                                                                                                                                                                                   ","base   ","NA","0.63.2"
"rect                      ","closure    ","           ","TRUE","FALSE","(xleft, ybottom, xright, ytop, col = NULL, border = par(\""fg\""),     lty = NULL, xpd = FALSE)                                                                                                                                                                                                                                                                  ","base   ","NA","0.63.2"
"reformulate               ","closure    ","           ","TRUE","FALSE","(termlabels, response = NULL)                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.63.2"
"remove                    ","closure    ","           ","TRUE","FALSE","(..., list = character(0), pos = -1, envir = pos.to.env(pos),     inherits = FALSE)                                                                                                                                                                                                                                                                            ","base   ","NA","0.63.2"
"rep                       ","closure    ","           ","TRUE","FALSE","(x, times, length.out)                                                                                                                                                                                                                                                                                                                                         ","base   ","NA","0.63.2"
"repeat                    ","special    ","           ","TRUE","NA","                                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.63.2"
"replace                   ","closure    ","           ","TRUE","FALSE","(x, list, values)                                                                                                                                                                                                                                                                                                                                              ","base   ","NA","0.63.2"
"replications              ","closure    ","           ","TRUE","FALSE","(formula, data = NULL, na.action = na.fail)                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.63.2"
"require                   ","closure    ","           ","TRUE","FALSE","(name, quietly = FALSE)                                                                                                                                                                                                                                                                                                                                        ","base   ","NA","0.63.2"
"resid                     ","closure    ","           ","TRUE","FALSE","(x, ...)                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.63.2"
"residuals                 ","closure    ","           ","TRUE","FALSE","(x, ...)                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.63.2"
"residuals.glm             ","closure    ","           ","TRUE","FALSE","(x, type = \""deviance\"")                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.63.2"
"residuals.lm              ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                            ","base   ","NA","0.63.2"
"return                    ","special    ","           ","TRUE","NA","                                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.63.2"
"rev                       ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                            ","base   ","NA","0.63.2"
"rexp                      ","closure    ","           ","TRUE","FALSE","(n, rate = 1)                                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.63.2"
"rf                        ","closure    ","           ","TRUE","FALSE","(n, df1, df2)                                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.63.2"
"rgamma                    ","closure    ","           ","TRUE","FALSE","(n, shape, scale = 1)                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.63.2"
"rgb                       ","closure    ","           ","TRUE","FALSE","(red, green, blue, names = NULL)                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.63.2"
"rgeom                     ","closure    ","           ","TRUE","FALSE","(n, prob)                                                                                                                                                                                                                                                                                                                                                      ","base   ","NA","0.63.2"
"rhyper                    ","closure    ","           ","TRUE","FALSE","(nn, m, n, k)                                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.63.2"
"rle                       ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                            ","base   ","NA","0.63.2"
"rlnorm                    ","closure    ","           ","TRUE","FALSE","(n, meanlog = 0, sdlog = 1)                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.63.2"
"rlogis                    ","closure    ","           ","TRUE","FALSE","(n, location = 0, scale = 1)                                                                                                                                                                                                                                                                                                                                   ","base   ","NA","0.63.2"
"rm                        ","closure    ","           ","TRUE","FALSE","(..., list = character(0), pos = -1, envir = pos.to.env(pos),     inherits = FALSE)                                                                                                                                                                                                                                                                            ","base   ","NA","0.63.2"
"rnbinom                   ","closure    ","           ","TRUE","FALSE","(n, size, prob)                                                                                                                                                                                                                                                                                                                                                ","base   ","NA","0.63.2"
"rnchisq                   ","closure    ","           ","TRUE","FALSE","(...)                                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.63.2"
"rnorm                     ","closure    ","           ","TRUE","FALSE","(n, mean = 0, sd = 1)                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.63.2"
"round                     ","closure    ","           ","TRUE","FALSE","(x, digits = 0)                                                                                                                                                                                                                                                                                                                                                ","base   ","NA","0.63.2"
"row                       ","closure    ","           ","TRUE","FALSE","(x, as.factor = FALSE)                                                                                                                                                                                                                                                                                                                                         ","base   ","NA","0.63.2"
"row.names                 ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                            ","base   ","NA","0.63.2"
"row.names<-               ","closure    ","           ","TRUE","FALSE","(x, value)                                                                                                                                                                                                                                                                                                                                                     ","base   ","NA","0.63.2"
"rownames                  ","closure    ","           ","TRUE","FALSE","(x, do.NULL = TRUE, prefix = \""row\"")                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.63.2"
"rownames<-                ","closure    ","           ","TRUE","FALSE","(x, value)                                                                                                                                                                                                                                                                                                                                                     ","base   ","NA","0.63.2"
"rowsum                    ","closure    ","           ","TRUE","FALSE","(x, group, reorder = T)                                                                                                                                                                                                                                                                                                                                        ","base   ","NA","0.63.2"
"rpois                     ","closure    ","           ","TRUE","FALSE","(n, lambda)                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.63.2"
"rsignrank                 ","closure    ","           ","TRUE","FALSE","(nn, n)                                                                                                                                                                                                                                                                                                                                                        ","base   ","NA","0.63.2"
"rstudent                  ","closure    ","           ","TRUE","FALSE","(lm.obj)                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.63.2"
"rt                        ","closure    ","           ","TRUE","FALSE","(n, df)                                                                                                                                                                                                                                                                                                                                                        ","base   ","NA","0.63.2"
"rug                       ","closure    ","           ","TRUE","FALSE","(x, ticksize = 0.03, side = 1, lwd = 0.5)                                                                                                                                                                                                                                                                                                                      ","base   ","NA","0.63.2"
"runif                     ","closure    ","           ","TRUE","FALSE","(n, min = 0, max = 1)                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.63.2"
"rweibull                  ","closure    ","           ","TRUE","FALSE","(n, shape, scale = 1)                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.63.2"
"rwilcox                   ","closure    ","           ","TRUE","FALSE","(nn, m, n)                                                                                                                                                                                                                                                                                                                                                     ","base   ","NA","0.63.2"
"sample                    ","closure    ","           ","TRUE","FALSE","(x, size, replace = FALSE, prob = NULL)                                                                                                                                                                                                                                                                                                                        ","base   ","NA","0.63.2"
"sapply                    ","closure    ","           ","TRUE","FALSE","(X, FUN, ..., simplify = TRUE)                                                                                                                                                                                                                                                                                                                                 ","base   ","NA","0.63.2"
"save                      ","closure    ","           ","TRUE","FALSE","(..., list = character(0), file = \""\"", ascii = FALSE)                                                                                                                                                                                                                                                                                                         ","base   ","NA","0.63.2"
"save.image                ","closure    ","           ","TRUE","FALSE","(f = \"".RData\"")                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.63.2"
"save.plot                 ","closure    ","           ","TRUE","FALSE","(file = \""Rplots.ps\"")                                                                                                                                                                                                                                                                                                                                         ","base   ","NA","0.63.2"
"scale                     ","closure    ","           ","TRUE","FALSE","(x, center = TRUE, scale = TRUE)                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.63.2"
"scan                      ","closure    ","           ","TRUE","FALSE","(file = \""\"", what = double(0), nmax = -1, n = -1, sep = \""\"",     skip = 0, nlines = 0, na.strings = \""NA\"", flush = FALSE, strip.white = FALSE,     quiet = FALSE)                                                                                                                                                                                           ","base   ","NA","0.63.2"
"screen                    ","closure    ","           ","TRUE","FALSE","(n = .split.cur.screen, new = TRUE)                                                                                                                                                                                                                                                                                                                            ","base   ","NA","0.63.2"
"sd                        ","closure    ","           ","TRUE","FALSE","(x, na.rm = FALSE)                                                                                                                                                                                                                                                                                                                                             ","base   ","NA","0.63.2"
"se.aov                    ","closure    ","           ","TRUE","FALSE","(object, n, type = \""means\"")                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.63.2"
"se.aovlist                ","closure    ","           ","TRUE","FALSE","(object, dn.proj, dn.strata, factors, mf, efficiency,     n, type = \""diff.means\"", ...)                                                                                                                                                                                                                                                                       ","base   ","NA","0.63.2"
"se.contrast               ","closure    ","           ","TRUE","FALSE","(x, ...)                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.63.2"
"se.contrast.aov           ","closure    ","           ","TRUE","FALSE","(object, contrast.obj, coef = contr.helmert(ncol(contrast))[,     1], data = NULL)                                                                                                                                                                                                                                                                             ","base   ","NA","0.63.2"
"se.contrast.aovlist       ","closure    ","           ","TRUE","FALSE","(object, contrast.obj, coef = contr.helmert(ncol(contrast))[,     1], data = NULL)                                                                                                                                                                                                                                                                             ","base   ","NA","0.63.2"
"search                    ","closure    ","           ","TRUE","FALSE","()                                                                                                                                                                                                                                                                                                                                                             ","base   ","NA","0.63.2"
"segments                  ","closure    ","           ","TRUE","FALSE","(x0, y0, x1, y1, col = par(\""fg\""), lty = par(\""lty\""),     lwd = par(\""lwd\""), xpd = FALSE)                                                                                                                                                                                                                                                                   ","base   ","NA","0.63.2"
"seq                       ","closure    ","           ","TRUE","FALSE","(x, ...)                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.63.2"
"seq.default               ","closure    ","           ","TRUE","FALSE","(from = 1, to = 1, by = ((to - from)/(length.out - 1)),     length.out = NULL, along.with = NULL)                                                                                                                                                                                                                                                              ","base   ","NA","0.63.2"
"sequence                  ","closure    ","           ","TRUE","FALSE","(nvec)                                                                                                                                                                                                                                                                                                                                                         ","base   ","NA","0.63.2"
"sign                      ","builtin    ","           ","TRUE","NA","                                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.63.2"
"signif                    ","closure    ","           ","TRUE","FALSE","(x, digits = 6)                                                                                                                                                                                                                                                                                                                                                ","base   ","NA","0.63.2"
"sin                       ","builtin    ","           ","TRUE","NA","                                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.63.2"
"sinh                      ","builtin    ","           ","TRUE","NA","                                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.63.2"
"sink                      ","closure    ","           ","TRUE","FALSE","(file = NULL, append = FALSE)                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.63.2"
"solve                     ","closure    ","           ","TRUE","FALSE","(a, b, ...)                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.63.2"
"solve.default             ","closure    ","           ","TRUE","FALSE","(a, b, tol = 1e-07)                                                                                                                                                                                                                                                                                                                                            ","base   ","NA","0.63.2"
"solve.qr                  ","closure    ","           ","TRUE","FALSE","(a, b, tol = 1e-07)                                                                                                                                                                                                                                                                                                                                            ","base   ","NA","0.63.2"
"sort                      ","closure    ","           ","TRUE","FALSE","(x, partial = NULL, na.last = NA)                                                                                                                                                                                                                                                                                                                              ","base   ","NA","0.63.2"
"source                    ","closure    ","           ","TRUE","FALSE","(file, local = FALSE, echo = verbose, print.eval = echo,     verbose = .Options$verbose, prompt.echo = .Options$prompt,     max.deparse.length = 150)                                                                                                                                                                                                          ","base   ","NA","0.63.2"
"spline                    ","closure    ","           ","TRUE","FALSE","(x, y = NULL, n = 3 * length(x), method = \""fmm\"", xmin = min(x),     xmax = max(x))                                                                                                                                                                                                                                                                           ","base   ","NA","0.63.2"
"splinefun                 ","closure    ","           ","TRUE","FALSE","(x, y = NULL, method = \""fmm\"")                                                                                                                                                                                                                                                                                                                                ","base   ","NA","0.63.2"
"split                     ","closure    ","           ","TRUE","FALSE","(x, f)                                                                                                                                                                                                                                                                                                                                                         ","base   ","NA","0.63.2"
"split.data.frame          ","closure    ","           ","TRUE","FALSE","(x, f)                                                                                                                                                                                                                                                                                                                                                         ","base   ","NA","0.63.2"
"split.default             ","closure    ","           ","TRUE","FALSE","(x, f)                                                                                                                                                                                                                                                                                                                                                         ","base   ","NA","0.63.2"
"split.screen              ","closure    ","           ","TRUE","FALSE","(figs, screen = if (exists(\"".split.screens\"", envir = .GlobalEnv)) .split.cur.screen else 0,     erase = TRUE)                                                                                                                                                                                                                                                ","base   ","NA","0.63.2"
"sqrt                      ","builtin    ","           ","TRUE","NA","                                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.63.2"
"start                     ","closure    ","           ","TRUE","FALSE","(x, ...)                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.63.2"
"start.default             ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                            ","base   ","NA","0.63.2"
"start.ts                  ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                            ","base   ","NA","0.63.2"
"stat.anova                ","closure    ","           ","TRUE","FALSE","(table, test = c(\""Chisq\"", \""F\"", \""Cp\""), scale, df.scale,     n)                                                                                                                                                                                                                                                                                            ","base   ","NA","0.63.2"
"stem                      ","closure    ","           ","TRUE","FALSE","(x, scale = 1, width = 80, atom = 1e-08)                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.63.2"
"step                      ","closure    ","           ","TRUE","FALSE","(object, scope, scale = 0, direction = c(\""both\"", \""backward\"",     \""forward\""), trace = 1, keep = NULL, steps = 1000, k = 2,     ...)                                                                                                                                                                                                                       ","base   ","NA","0.63.2"
"stop                      ","closure    ","           ","TRUE","FALSE","(message = NULL)                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.63.2"
